owner,name,obf
net.minecraft.client.multiplayer.ClientPacketListener,net.minecraft.client.gui.screens.Screen,callbackScreen
net.minecraft.client.multiplayer.ClientPacketListener,net.minecraft.client.Minecraft,minecraft
net.minecraft.client.multiplayer.ClientPacketListener,net.minecraft.client.multiplayer.ClientLevel,level
net.minecraft.client.multiplayer.ClientPacketListener,net.minecraft.client.multiplayer.ClientLevel$ClientLevelData,levelData
net.minecraft.client.multiplayer.ClientPacketListener,java.util.Map,playerInfoMap
net.minecraft.client.multiplayer.ClientPacketListener,java.util.Set,listedPlayers
net.minecraft.client.multiplayer.ClientPacketListener,net.minecraft.client.multiplayer.ClientAdvancements,advancements
net.minecraft.client.multiplayer.ClientPacketListener,net.minecraft.client.multiplayer.ClientSuggestionProvider,suggestionsProvider
net.minecraft.client.multiplayer.ClientPacketListener,net.minecraft.client.DebugQueryHandler,debugQueryHandler
net.minecraft.client.multiplayer.ClientPacketListener,int,serverChunkRadius
net.minecraft.client.multiplayer.ClientPacketListener,int,serverSimulationDistance
net.minecraft.client.multiplayer.ClientPacketListener,net.minecraft.util.RandomSource,random
net.minecraft.client.multiplayer.ClientPacketListener,com.mojang.brigadier.CommandDispatcher,commands
net.minecraft.client.multiplayer.ClientPacketListener,net.minecraft.world.item.crafting.RecipeManager,recipeManager
net.minecraft.client.multiplayer.ClientPacketListener,java.util.UUID,id
net.minecraft.client.multiplayer.ClientPacketListener,java.util.Set,levels
net.minecraft.client.multiplayer.ClientPacketListener,net.minecraft.core.LayeredRegistryAccess,registryAccess
net.minecraft.client.multiplayer.ClientPacketListener,net.minecraft.world.flag.FeatureFlagSet,enabledFeatures
net.minecraft.client.multiplayer.ClientPacketListener,net.minecraft.client.telemetry.WorldSessionTelemetryManager,telemetryManager
net.minecraft.client.multiplayer.ClientPacketListener,net.minecraft.network.chat.LocalChatSession,chatSession
net.minecraft.client.multiplayer.ClientPacketListener,net.minecraft.network.chat.SignedMessageChain$Encoder,signedMessageEncoder
net.minecraft.client.multiplayer.ClientPacketListener,net.minecraft.network.chat.LastSeenMessagesTracker,lastSeenMessages
net.minecraft.client.multiplayer.ClientPacketListener,net.minecraft.network.chat.MessageSignatureCache,messageSignatureCache
net.minecraft.client.multiplayer.ClientPacketListener$1,int[],$SwitchMap$net$minecraft$network$protocol$game$ClientboundRecipePacket$State
net.minecraft.client.multiplayer.ClientPacketListener$1,int[],$SwitchMap$net$minecraft$network$protocol$game$ClientboundPlayerInfoUpdatePacket$Action
net.minecraft.client.multiplayer.ClientPacketListener$1,int[],$SwitchMap$net$minecraft$server$ServerScoreboard$Method
net.minecraft.client.multiplayer.ClientPacketListener$DeferredPacket,net.minecraft.network.protocol.Packet,packet
net.minecraft.client.multiplayer.ClientPacketListener$DeferredPacket,java.util.function.BooleanSupplier,sendCondition
net.minecraft.client.multiplayer.ClientPacketListener$DeferredPacket,long,expirationTime
net.minecraft.client.multiplayer.ClientRegistryLayer,net.minecraft.client.multiplayer.ClientRegistryLayer,STATIC
net.minecraft.client.multiplayer.ClientRegistryLayer,net.minecraft.client.multiplayer.ClientRegistryLayer,REMOTE
net.minecraft.client.multiplayer.ClientRegistryLayer,java.util.List,VALUES
net.minecraft.client.multiplayer.ClientRegistryLayer,net.minecraft.core.RegistryAccess$Frozen,STATIC_ACCESS
net.minecraft.client.multiplayer.ClientRegistryLayer,net.minecraft.client.multiplayer.ClientRegistryLayer[],$VALUES
net.minecraft.client.multiplayer.ClientSuggestionProvider,net.minecraft.client.multiplayer.ClientPacketListener,connection
net.minecraft.client.multiplayer.ClientSuggestionProvider,net.minecraft.client.Minecraft,minecraft
net.minecraft.client.multiplayer.ClientSuggestionProvider,int,pendingSuggestionsId
net.minecraft.client.multiplayer.ClientSuggestionProvider,java.util.concurrent.CompletableFuture,pendingSuggestionsFuture
net.minecraft.client.multiplayer.ClientSuggestionProvider,java.util.Set,customCompletionSuggestions
net.minecraft.client.multiplayer.ClientSuggestionProvider$1,int[],$SwitchMap$net$minecraft$network$protocol$game$ClientboundCustomChatCompletionsPacket$Action
net.minecraft.client.multiplayer.MultiPlayerGameMode,org.slf4j.Logger,LOGGER
net.minecraft.client.multiplayer.MultiPlayerGameMode,net.minecraft.client.Minecraft,minecraft
net.minecraft.client.multiplayer.MultiPlayerGameMode,net.minecraft.client.multiplayer.ClientPacketListener,connection
net.minecraft.client.multiplayer.MultiPlayerGameMode,net.minecraft.core.BlockPos,destroyBlockPos
net.minecraft.client.multiplayer.MultiPlayerGameMode,net.minecraft.world.item.ItemStack,destroyingItem
net.minecraft.client.multiplayer.MultiPlayerGameMode,float,destroyProgress
net.minecraft.client.multiplayer.MultiPlayerGameMode,float,destroyTicks
net.minecraft.client.multiplayer.MultiPlayerGameMode,int,destroyDelay
net.minecraft.client.multiplayer.MultiPlayerGameMode,boolean,isDestroying
net.minecraft.client.multiplayer.MultiPlayerGameMode,net.minecraft.world.level.GameType,localPlayerMode
net.minecraft.client.multiplayer.MultiPlayerGameMode,net.minecraft.world.level.GameType,previousLocalPlayerMode
net.minecraft.client.multiplayer.MultiPlayerGameMode,int,carriedIndex
net.minecraft.client.multiplayer.PlayerInfo,com.mojang.authlib.GameProfile,profile
net.minecraft.client.multiplayer.PlayerInfo,java.util.Map,textureLocations
net.minecraft.client.multiplayer.PlayerInfo,net.minecraft.world.level.GameType,gameMode
net.minecraft.client.multiplayer.PlayerInfo,int,latency
net.minecraft.client.multiplayer.PlayerInfo,boolean,pendingTextures
net.minecraft.client.multiplayer.PlayerInfo,java.lang.String,skinModel
net.minecraft.client.multiplayer.PlayerInfo,net.minecraft.network.chat.Component,tabListDisplayName
net.minecraft.client.multiplayer.PlayerInfo,net.minecraft.network.chat.RemoteChatSession,chatSession
net.minecraft.client.multiplayer.PlayerInfo,net.minecraft.network.chat.SignedMessageValidator,messageValidator
net.minecraft.client.multiplayer.ProfileKeyPairManager,net.minecraft.client.multiplayer.ProfileKeyPairManager,EMPTY_KEY_MANAGER
net.minecraft.client.multiplayer.ServerData,org.slf4j.Logger,LOGGER
net.minecraft.client.multiplayer.ServerData,java.lang.String,name
net.minecraft.client.multiplayer.ServerData,java.lang.String,ip
net.minecraft.client.multiplayer.ServerData,net.minecraft.network.chat.Component,status
net.minecraft.client.multiplayer.ServerData,net.minecraft.network.chat.Component,motd
net.minecraft.client.multiplayer.ServerData,net.minecraft.network.protocol.status.ServerStatus$Players,players
net.minecraft.client.multiplayer.ServerData,long,ping
net.minecraft.client.multiplayer.ServerData,int,protocol
net.minecraft.client.multiplayer.ServerData,net.minecraft.network.chat.Component,version
net.minecraft.client.multiplayer.ServerData,boolean,pinged
net.minecraft.client.multiplayer.ServerData,java.util.List,playerList
net.minecraft.client.multiplayer.ServerData,net.minecraft.client.multiplayer.ServerData$ServerPackStatus,packStatus
net.minecraft.client.multiplayer.ServerData,byte[],iconBytes
net.minecraft.client.multiplayer.ServerData,boolean,lan
net.minecraft.client.multiplayer.ServerData,boolean,enforcesSecureChat
net.minecraft.client.multiplayer.ServerData$ServerPackStatus,net.minecraft.client.multiplayer.ServerData$ServerPackStatus,ENABLED
net.minecraft.client.multiplayer.ServerData$ServerPackStatus,net.minecraft.client.multiplayer.ServerData$ServerPackStatus,DISABLED
net.minecraft.client.multiplayer.ServerData$ServerPackStatus,net.minecraft.client.multiplayer.ServerData$ServerPackStatus,PROMPT
net.minecraft.client.multiplayer.ServerData$ServerPackStatus,net.minecraft.network.chat.Component,name
net.minecraft.client.multiplayer.ServerData$ServerPackStatus,net.minecraft.client.multiplayer.ServerData$ServerPackStatus[],$VALUES
net.minecraft.client.multiplayer.ServerList,org.slf4j.Logger,LOGGER
net.minecraft.client.multiplayer.ServerList,net.minecraft.util.thread.ProcessorMailbox,IO_MAILBOX
net.minecraft.client.multiplayer.ServerList,int,MAX_HIDDEN_SERVERS
net.minecraft.client.multiplayer.ServerList,net.minecraft.client.Minecraft,minecraft
net.minecraft.client.multiplayer.ServerList,java.util.List,serverList
net.minecraft.client.multiplayer.ServerList,java.util.List,hiddenServerList
net.minecraft.client.multiplayer.ServerStatusPinger,com.google.common.base.Splitter,SPLITTER
net.minecraft.client.multiplayer.ServerStatusPinger,org.slf4j.Logger,LOGGER
net.minecraft.client.multiplayer.ServerStatusPinger,net.minecraft.network.chat.Component,CANT_CONNECT_MESSAGE
net.minecraft.client.multiplayer.ServerStatusPinger,java.util.List,connections
net.minecraft.client.multiplayer.ServerStatusPinger$1,boolean,success
net.minecraft.client.multiplayer.ServerStatusPinger$1,boolean,receivedPing
net.minecraft.client.multiplayer.ServerStatusPinger$1,long,pingStart
net.minecraft.client.multiplayer.ServerStatusPinger$1,net.minecraft.network.Connection,val$connection
net.minecraft.client.multiplayer.ServerStatusPinger$1,net.minecraft.client.multiplayer.ServerData,val$data
net.minecraft.client.multiplayer.ServerStatusPinger$1,java.lang.Runnable,val$onPersistentDataChange
net.minecraft.client.multiplayer.ServerStatusPinger$1,java.net.InetSocketAddress,val$address
net.minecraft.client.multiplayer.ServerStatusPinger$1,net.minecraft.client.multiplayer.ServerStatusPinger,this$0
net.minecraft.client.multiplayer.ServerStatusPinger$2,java.net.InetSocketAddress,val$address
net.minecraft.client.multiplayer.ServerStatusPinger$2,net.minecraft.client.multiplayer.ServerData,val$data
net.minecraft.client.multiplayer.ServerStatusPinger$2,net.minecraft.client.multiplayer.ServerStatusPinger,this$0
net.minecraft.client.multiplayer.ServerStatusPinger$2$1,net.minecraft.client.multiplayer.ServerStatusPinger$2,this$1
net.minecraft.client.multiplayer.chat.ChatListener,net.minecraft.client.Minecraft,minecraft
net.minecraft.client.multiplayer.chat.ChatListener,java.util.Deque,delayedMessageQueue
net.minecraft.client.multiplayer.chat.ChatListener,long,messageDelay
net.minecraft.client.multiplayer.chat.ChatListener,long,previousMessageTime
net.minecraft.client.multiplayer.chat.ChatListener$Message,net.minecraft.network.chat.MessageSignature,signature
net.minecraft.client.multiplayer.chat.ChatListener$Message,java.util.function.BooleanSupplier,handler
net.minecraft.client.multiplayer.chat.ChatLog,net.minecraft.client.multiplayer.chat.LoggedChatEvent[],buffer
net.minecraft.client.multiplayer.chat.ChatLog,int,nextId
net.minecraft.client.multiplayer.chat.ChatTrustLevel,net.minecraft.client.multiplayer.chat.ChatTrustLevel,SECURE
net.minecraft.client.multiplayer.chat.ChatTrustLevel,net.minecraft.client.multiplayer.chat.ChatTrustLevel,MODIFIED
net.minecraft.client.multiplayer.chat.ChatTrustLevel,net.minecraft.client.multiplayer.chat.ChatTrustLevel,NOT_SECURE
net.minecraft.client.multiplayer.chat.ChatTrustLevel,com.mojang.serialization.Codec,CODEC
net.minecraft.client.multiplayer.chat.ChatTrustLevel,java.lang.String,serializedName
net.minecraft.client.multiplayer.chat.ChatTrustLevel,net.minecraft.client.multiplayer.chat.ChatTrustLevel[],$VALUES
net.minecraft.client.multiplayer.chat.ChatTrustLevel$1,int[],$SwitchMap$net$minecraft$client$multiplayer$chat$ChatTrustLevel
net.minecraft.client.multiplayer.chat.LoggedChatEvent,com.mojang.serialization.Codec,CODEC
net.minecraft.client.multiplayer.chat.LoggedChatEvent$Type,net.minecraft.client.multiplayer.chat.LoggedChatEvent$Type,PLAYER
net.minecraft.client.multiplayer.chat.LoggedChatEvent$Type,net.minecraft.client.multiplayer.chat.LoggedChatEvent$Type,SYSTEM
net.minecraft.client.multiplayer.chat.LoggedChatEvent$Type,java.lang.String,serializedName
net.minecraft.client.multiplayer.chat.LoggedChatEvent$Type,java.util.function.Supplier,codec
net.minecraft.client.multiplayer.chat.LoggedChatEvent$Type,net.minecraft.client.multiplayer.chat.LoggedChatEvent$Type[],$VALUES
net.minecraft.client.multiplayer.chat.LoggedChatMessage$Player,com.mojang.authlib.GameProfile,profile
net.minecraft.client.multiplayer.chat.LoggedChatMessage$Player,net.minecraft.network.chat.PlayerChatMessage,message
net.minecraft.client.multiplayer.chat.LoggedChatMessage$Player,net.minecraft.client.multiplayer.chat.ChatTrustLevel,trustLevel
net.minecraft.client.multiplayer.chat.LoggedChatMessage$Player,com.mojang.serialization.Codec,CODEC
net.minecraft.client.multiplayer.chat.LoggedChatMessage$Player,java.time.format.DateTimeFormatter,TIME_FORMATTER
net.minecraft.client.multiplayer.chat.LoggedChatMessage$System,net.minecraft.network.chat.Component,message
net.minecraft.client.multiplayer.chat.LoggedChatMessage$System,java.time.Instant,timeStamp
net.minecraft.client.multiplayer.chat.LoggedChatMessage$System,com.mojang.serialization.Codec,CODEC
net.minecraft.client.multiplayer.chat.report.AbuseReportSender$1,int[],$SwitchMap$com$mojang$authlib$exceptions$MinecraftClientException$ErrorType
net.minecraft.client.multiplayer.chat.report.AbuseReportSender$Services,net.minecraft.client.multiplayer.chat.report.ReportEnvironment,environment
net.minecraft.client.multiplayer.chat.report.AbuseReportSender$Services,com.mojang.authlib.minecraft.UserApiService,userApiService
net.minecraft.client.multiplayer.chat.report.AbuseReportSender$Services,net.minecraft.network.chat.Component,SERVICE_UNAVAILABLE_TEXT
net.minecraft.client.multiplayer.chat.report.AbuseReportSender$Services,net.minecraft.network.chat.Component,HTTP_ERROR_TEXT
net.minecraft.client.multiplayer.chat.report.AbuseReportSender$Services,net.minecraft.network.chat.Component,JSON_ERROR_TEXT
net.minecraft.client.multiplayer.chat.report.BanReason,net.minecraft.client.multiplayer.chat.report.BanReason,GENERIC_VIOLATION
net.minecraft.client.multiplayer.chat.report.BanReason,net.minecraft.client.multiplayer.chat.report.BanReason,FALSE_REPORTING
net.minecraft.client.multiplayer.chat.report.BanReason,net.minecraft.client.multiplayer.chat.report.BanReason,HATE_SPEECH
net.minecraft.client.multiplayer.chat.report.BanReason,net.minecraft.client.multiplayer.chat.report.BanReason,HATE_TERRORISM_NOTORIOUS_FIGURE
net.minecraft.client.multiplayer.chat.report.BanReason,net.minecraft.client.multiplayer.chat.report.BanReason,HARASSMENT_OR_BULLYING
net.minecraft.client.multiplayer.chat.report.BanReason,net.minecraft.client.multiplayer.chat.report.BanReason,DEFAMATION_IMPERSONATION_FALSE_INFORMATION
net.minecraft.client.multiplayer.chat.report.BanReason,net.minecraft.client.multiplayer.chat.report.BanReason,DRUGS
net.minecraft.client.multiplayer.chat.report.BanReason,net.minecraft.client.multiplayer.chat.report.BanReason,FRAUD
net.minecraft.client.multiplayer.chat.report.BanReason,net.minecraft.client.multiplayer.chat.report.BanReason,SPAM_OR_ADVERTISING
net.minecraft.client.multiplayer.chat.report.BanReason,net.minecraft.client.multiplayer.chat.report.BanReason,NUDITY_OR_PORNOGRAPHY
net.minecraft.client.multiplayer.chat.report.BanReason,net.minecraft.client.multiplayer.chat.report.BanReason,SEXUALLY_INAPPROPRIATE
net.minecraft.client.multiplayer.chat.report.BanReason,net.minecraft.client.multiplayer.chat.report.BanReason,EXTREME_VIOLENCE_OR_GORE
net.minecraft.client.multiplayer.chat.report.BanReason,net.minecraft.client.multiplayer.chat.report.BanReason,IMMINENT_HARM_TO_PERSON_OR_PROPERTY
net.minecraft.client.multiplayer.chat.report.BanReason,net.minecraft.network.chat.Component,title
net.minecraft.client.multiplayer.chat.report.BanReason,net.minecraft.client.multiplayer.chat.report.BanReason[],$VALUES
net.minecraft.client.multiplayer.chat.report.ChatReportBuilder,net.minecraft.client.multiplayer.chat.report.ChatReportBuilder$ChatReport,report
net.minecraft.client.multiplayer.chat.report.ChatReportBuilder,com.mojang.authlib.minecraft.report.AbuseReportLimits,limits
net.minecraft.client.multiplayer.chat.report.ChatReportBuilder$CannotBuildReason,net.minecraft.network.chat.Component,message
net.minecraft.client.multiplayer.chat.report.ChatReportBuilder$CannotBuildReason,net.minecraft.client.multiplayer.chat.report.ChatReportBuilder$CannotBuildReason,NO_REASON
net.minecraft.client.multiplayer.chat.report.ChatReportBuilder$CannotBuildReason,net.minecraft.client.multiplayer.chat.report.ChatReportBuilder$CannotBuildReason,NO_REPORTED_MESSAGES
net.minecraft.client.multiplayer.chat.report.ChatReportBuilder$CannotBuildReason,net.minecraft.client.multiplayer.chat.report.ChatReportBuilder$CannotBuildReason,TOO_MANY_MESSAGES
net.minecraft.client.multiplayer.chat.report.ChatReportBuilder$CannotBuildReason,net.minecraft.client.multiplayer.chat.report.ChatReportBuilder$CannotBuildReason,COMMENTS_TOO_LONG
net.minecraft.client.multiplayer.chat.report.ChatReportBuilder$ChatReport,java.util.UUID,reportId
net.minecraft.client.multiplayer.chat.report.ChatReportBuilder$ChatReport,java.time.Instant,createdAt
net.minecraft.client.multiplayer.chat.report.ChatReportBuilder$ChatReport,java.util.UUID,reportedProfileId
net.minecraft.client.multiplayer.chat.report.ChatReportBuilder$ChatReport,it.unimi.dsi.fastutil.ints.IntSet,reportedMessages
net.minecraft.client.multiplayer.chat.report.ChatReportBuilder$ChatReport,java.lang.String,comments
