name,obf
net.minecraft.core.particles.ParticleTypes,iv
net.minecraft.core.particles.ParticleTypes$1,iv$1
net.minecraft.core.particles.SculkChargeParticleOptions,iw
net.minecraft.core.particles.SculkChargeParticleOptions$1,iw$1
net.minecraft.core.particles.ShriekParticleOption,ix
net.minecraft.core.particles.ShriekParticleOption$1,ix$1
net.minecraft.core.particles.SimpleParticleType,iy
net.minecraft.core.particles.SimpleParticleType$1,iy$1
net.minecraft.core.particles.VibrationParticleOption,iz
net.minecraft.core.particles.VibrationParticleOption$1,iz$1
net.minecraft.core.particles.package-info,ja
net.minecraft.core.registries.BuiltInRegistries,jb
net.minecraft.core.registries.BuiltInRegistries$RegistryBootstrap,jb$a
net.minecraft.core.registries.Registries,jc
net.minecraft.core.registries.package-info,jd
net.minecraft.data.BlockFamilies,je
net.minecraft.data.BlockFamily,jf
net.minecraft.data.BlockFamily$Builder,jf$a
net.minecraft.data.BlockFamily$Variant,jf$b
net.minecraft.data.CachedOutput,jg
net.minecraft.data.DataGenerator,jh
net.minecraft.data.DataGenerator$PackGenerator,jh$a
net.minecraft.data.DataProvider,ji
net.minecraft.data.DataProvider$Factory,ji$a
net.minecraft.data.HashCache,jj
net.minecraft.data.HashCache$CacheUpdater,jj$a
net.minecraft.data.HashCache$ProviderCache,jj$b
net.minecraft.data.HashCache$ProviderCacheBuilder,jj$c
net.minecraft.data.HashCache$UpdateFunction,jj$d
net.minecraft.data.HashCache$UpdateResult,jj$e
net.minecraft.data.Main,net.minecraft.data.Main
net.minecraft.data.PackOutput,jk
net.minecraft.data.PackOutput$PathProvider,jk$a
net.minecraft.data.PackOutput$Target,jk$b
net.minecraft.data.advancements.AdvancementProvider,jl
net.minecraft.data.advancements.AdvancementSubProvider,jm
net.minecraft.data.advancements.package-info,jn
net.minecraft.data.advancements.packs.VanillaAdvancementProvider,jo
net.minecraft.data.advancements.packs.VanillaAdventureAdvancements,jp
net.minecraft.data.advancements.packs.VanillaHusbandryAdvancements,jq
net.minecraft.data.advancements.packs.VanillaNetherAdvancements,jr
net.minecraft.data.advancements.packs.VanillaStoryAdvancements,js
net.minecraft.data.advancements.packs.VanillaTheEndAdvancements,jt
net.minecraft.data.advancements.packs.package-info,ju
net.minecraft.data.info.BiomeParametersDumpReport,jv
net.minecraft.data.info.BlockListReport,jw
net.minecraft.data.info.CommandsReport,jx
net.minecraft.data.info.RegistryDumpReport,jy
net.minecraft.data.info.package-info,jz
net.minecraft.data.loot.BlockLootSubProvider,ka
net.minecraft.data.loot.EntityLootSubProvider,kb
net.minecraft.data.loot.LootTableProvider,kc
net.minecraft.data.loot.LootTableProvider$1,kc$1
net.minecraft.data.loot.LootTableProvider$SubProviderEntry,kc$a
net.minecraft.data.loot.LootTableSubProvider,kd
net.minecraft.data.loot.package-info,ke
net.minecraft.data.loot.packs.VanillaArchaeologyLoot,kf
net.minecraft.data.loot.packs.VanillaBlockLoot,kg
net.minecraft.data.loot.packs.VanillaChestLoot,kh
net.minecraft.data.loot.packs.VanillaEntityLoot,ki
net.minecraft.data.loot.packs.VanillaFishingLoot,kj
net.minecraft.data.loot.packs.VanillaGiftLoot,kk
net.minecraft.data.loot.packs.VanillaLootTableProvider,kl
net.minecraft.data.loot.packs.VanillaPiglinBarterLoot,km
net.minecraft.data.loot.packs.package-info,kn
net.minecraft.data.metadata.PackMetadataGenerator,ko
net.minecraft.data.metadata.package-info,kp
net.minecraft.data.models.BlockModelGenerators,kq
net.minecraft.data.models.BlockModelGenerators$1,kq$1
net.minecraft.data.models.BlockModelGenerators$BlockEntityModelGenerator,kq$a
net.minecraft.data.models.BlockModelGenerators$BlockFamilyProvider,kq$b
net.minecraft.data.models.BlockModelGenerators$BlockStateGeneratorSupplier,kq$c
net.minecraft.data.models.BlockModelGenerators$BookSlotModelCacheKey,kq$d
net.minecraft.data.models.BlockModelGenerators$TintState,kq$e
net.minecraft.data.models.BlockModelGenerators$WoodProvider,kq$f
net.minecraft.data.models.ItemModelGenerators,kr
net.minecraft.data.models.ItemModelGenerators$TrimModelData,kr$a
net.minecraft.data.models.ModelProvider,ks
net.minecraft.data.models.blockstates.BlockStateGenerator,kt
net.minecraft.data.models.blockstates.Condition,ku
net.minecraft.data.models.blockstates.Condition$CompositeCondition,ku$a
net.minecraft.data.models.blockstates.Condition$Operation,ku$b
net.minecraft.data.models.blockstates.Condition$TerminalCondition,ku$c
net.minecraft.data.models.blockstates.MultiPartGenerator,kv
net.minecraft.data.models.blockstates.MultiPartGenerator$ConditionalEntry,kv$a
net.minecraft.data.models.blockstates.MultiPartGenerator$Entry,kv$b
net.minecraft.data.models.blockstates.MultiVariantGenerator,kw
net.minecraft.data.models.blockstates.PropertyDispatch,kx
net.minecraft.data.models.blockstates.PropertyDispatch$C1,kx$a
net.minecraft.data.models.blockstates.PropertyDispatch$C2,kx$b
net.minecraft.data.models.blockstates.PropertyDispatch$C3,kx$c
net.minecraft.data.models.blockstates.PropertyDispatch$C4,kx$d
net.minecraft.data.models.blockstates.PropertyDispatch$C5,kx$e
net.minecraft.data.models.blockstates.PropertyDispatch$PentaFunction,kx$f
net.minecraft.data.models.blockstates.PropertyDispatch$QuadFunction,kx$g
net.minecraft.data.models.blockstates.PropertyDispatch$TriFunction,kx$h
net.minecraft.data.models.blockstates.Selector,ky
net.minecraft.data.models.blockstates.Variant,kz
net.minecraft.data.models.blockstates.VariantProperties,la
net.minecraft.data.models.blockstates.VariantProperties$Rotation,la$a
net.minecraft.data.models.blockstates.VariantProperty,lb
net.minecraft.data.models.blockstates.VariantProperty$Value,lb$a
net.minecraft.data.models.blockstates.package-info,lc
net.minecraft.data.models.model.DelegatedModel,ld
net.minecraft.data.models.model.ModelLocationUtils,le
net.minecraft.data.models.model.ModelTemplate,lf
net.minecraft.data.models.model.ModelTemplate$JsonFactory,lf$a
net.minecraft.data.models.model.ModelTemplates,lg
net.minecraft.data.models.model.TextureMapping,lh
net.minecraft.data.models.model.TextureSlot,li
net.minecraft.data.models.model.TexturedModel,lj
net.minecraft.data.models.model.TexturedModel$Provider,lj$a
net.minecraft.data.models.model.package-info,lk
net.minecraft.data.models.package-info,ll
net.minecraft.data.package-info,lm
net.minecraft.data.recipes.CraftingRecipeBuilder,ln
net.minecraft.data.recipes.CraftingRecipeBuilder$1,ln$1
net.minecraft.data.recipes.CraftingRecipeBuilder$CraftingResult,ln$a
net.minecraft.data.recipes.FinishedRecipe,lo
net.minecraft.data.recipes.RecipeBuilder,lp
net.minecraft.data.recipes.RecipeCategory,lq
net.minecraft.data.recipes.RecipeProvider,lr
net.minecraft.data.recipes.ShapedRecipeBuilder,ls
net.minecraft.data.recipes.ShapedRecipeBuilder$Result,ls$a
net.minecraft.data.recipes.ShapelessRecipeBuilder,lt
net.minecraft.data.recipes.ShapelessRecipeBuilder$Result,lt$a
net.minecraft.data.recipes.SimpleCookingRecipeBuilder,lu
net.minecraft.data.recipes.SimpleCookingRecipeBuilder$Result,lu$a
net.minecraft.data.recipes.SingleItemRecipeBuilder,lv
net.minecraft.data.recipes.SingleItemRecipeBuilder$Result,lv$a
net.minecraft.data.recipes.SmithingTransformRecipeBuilder,lw
net.minecraft.data.recipes.SmithingTransformRecipeBuilder$Result,lw$a
net.minecraft.data.recipes.SmithingTrimRecipeBuilder,lx
net.minecraft.data.recipes.SmithingTrimRecipeBuilder$Result,lx$a
net.minecraft.data.recipes.SpecialRecipeBuilder,ly
net.minecraft.data.recipes.SpecialRecipeBuilder$1,ly$1
net.minecraft.data.recipes.package-info,lz
net.minecraft.data.recipes.packs.BundleRecipeProvider,ma
net.minecraft.data.recipes.packs.VanillaRecipeProvider,mb
net.minecraft.data.recipes.packs.package-info,mc
net.minecraft.data.registries.RegistriesDatapackGenerator,md
net.minecraft.data.registries.VanillaRegistries,me
net.minecraft.data.registries.package-info,mf
net.minecraft.data.structures.NbtToSnbt,mg
net.minecraft.data.structures.SnbtToNbt,mh
net.minecraft.data.structures.SnbtToNbt$Filter,mh$a
net.minecraft.data.structures.SnbtToNbt$StructureConversionException,mh$b
net.minecraft.data.structures.SnbtToNbt$TaskResult,mh$c
net.minecraft.data.structures.StructureUpdater,mi
net.minecraft.data.structures.package-info,mj
net.minecraft.data.tags.BannerPatternTagsProvider,mk
net.minecraft.data.tags.BiomeTagsProvider,ml
net.minecraft.data.tags.CatVariantTagsProvider,mm
net.minecraft.data.tags.DamageTypeTagsProvider,mn
net.minecraft.data.tags.EntityTypeTagsProvider,mo
net.minecraft.data.tags.FlatLevelGeneratorPresetTagsProvider,mp
net.minecraft.data.tags.FluidTagsProvider,mq
net.minecraft.data.tags.GameEventTagsProvider,mr
net.minecraft.data.tags.InstrumentTagsProvider,ms
net.minecraft.data.tags.IntrinsicHolderTagsProvider,mt
net.minecraft.data.tags.IntrinsicHolderTagsProvider$IntrinsicTagAppender,mt$a
net.minecraft.data.tags.ItemTagsProvider,mu
net.minecraft.data.tags.PaintingVariantTagsProvider,mv
net.minecraft.data.tags.PoiTypeTagsProvider,mw
net.minecraft.data.tags.StructureTagsProvider,mx
net.minecraft.data.tags.TagsProvider,my
net.minecraft.data.tags.TagsProvider$1CombinedData,my$a
net.minecraft.data.tags.TagsProvider$TagAppender,my$b
net.minecraft.data.tags.TagsProvider$TagLookup,my$c
net.minecraft.data.tags.VanillaBlockTagsProvider,mz
net.minecraft.data.tags.VanillaItemTagsProvider,na
net.minecraft.data.tags.WorldPresetTagsProvider,nb
net.minecraft.data.tags.package-info,nc
net.minecraft.data.worldgen.AncientCityStructurePieces,nd
net.minecraft.data.worldgen.AncientCityStructurePools,ne
net.minecraft.data.worldgen.BastionBridgePools,nf
net.minecraft.data.worldgen.BastionHoglinStablePools,ng
net.minecraft.data.worldgen.BastionHousingUnitsPools,nh
net.minecraft.data.worldgen.BastionPieces,ni
net.minecraft.data.worldgen.BastionSharedPools,nj
net.minecraft.data.worldgen.BastionTreasureRoomPools,nk
net.minecraft.data.worldgen.BiomeDefaultFeatures,nl
net.minecraft.data.worldgen.BootstapContext,nm
net.minecraft.data.worldgen.Carvers,nn
net.minecraft.data.worldgen.DesertVillagePools,no
net.minecraft.data.worldgen.DimensionTypes,np
net.minecraft.data.worldgen.NoiseData,nq
net.minecraft.data.worldgen.PillagerOutpostPools,nr
net.minecraft.data.worldgen.PlainVillagePools,ns
net.minecraft.data.worldgen.Pools,nt
net.minecraft.data.worldgen.ProcessorLists,nu
net.minecraft.data.worldgen.SavannaVillagePools,nv
net.minecraft.data.worldgen.SnowyVillagePools,nw
net.minecraft.data.worldgen.StructureSets,nx
net.minecraft.data.worldgen.Structures,ny
net.minecraft.data.worldgen.SurfaceRuleData,nz
net.minecraft.data.worldgen.TaigaVillagePools,oa
net.minecraft.data.worldgen.TerrainProvider,ob
net.minecraft.data.worldgen.TrailRuinsStructurePools,oc
net.minecraft.data.worldgen.VillagePools,od
net.minecraft.data.worldgen.biome.BiomeData,oe
net.minecraft.data.worldgen.biome.EndBiomes,of
net.minecraft.data.worldgen.biome.NetherBiomes,og
net.minecraft.data.worldgen.biome.OverworldBiomes,oh
net.minecraft.data.worldgen.biome.package-info,oi
net.minecraft.data.worldgen.features.AquaticFeatures,oj
net.minecraft.data.worldgen.features.CaveFeatures,ok
net.minecraft.data.worldgen.features.EndFeatures,ol
net.minecraft.data.worldgen.features.FeatureUtils,om
net.minecraft.data.worldgen.features.MiscOverworldFeatures,on
net.minecraft.data.worldgen.features.NetherFeatures,oo
net.minecraft.data.worldgen.features.OreFeatures,op
net.minecraft.data.worldgen.features.PileFeatures,oq
net.minecraft.data.worldgen.features.TreeFeatures,or
net.minecraft.data.worldgen.features.VegetationFeatures,os
net.minecraft.data.worldgen.features.package-info,ot
net.minecraft.data.worldgen.package-info,ou
net.minecraft.data.worldgen.placement.AquaticPlacements,ov
net.minecraft.data.worldgen.placement.CavePlacements,ow
net.minecraft.data.worldgen.placement.EndPlacements,ox
net.minecraft.data.worldgen.placement.MiscOverworldPlacements,oy
net.minecraft.data.worldgen.placement.NetherPlacements,oz
net.minecraft.data.worldgen.placement.OrePlacements,pa
net.minecraft.data.worldgen.placement.PlacementUtils,pb
net.minecraft.data.worldgen.placement.TreePlacements,pc
net.minecraft.data.worldgen.placement.VegetationPlacements,pd
net.minecraft.data.worldgen.placement.VillagePlacements,pe
net.minecraft.data.worldgen.placement.package-info,pf
net.minecraft.gametest.framework.AfterBatch,pg
net.minecraft.gametest.framework.BeforeBatch,ph
net.minecraft.gametest.framework.ExhaustedAttemptsException,pi
net.minecraft.gametest.framework.GameTest,pj
net.minecraft.gametest.framework.GameTestAssertException,pk
net.minecraft.gametest.framework.GameTestAssertPosException,pl
net.minecraft.gametest.framework.GameTestBatch,pm
net.minecraft.gametest.framework.GameTestBatchRunner,pn
net.minecraft.gametest.framework.GameTestBatchRunner$1,pn$1
net.minecraft.gametest.framework.GameTestEvent,po
net.minecraft.gametest.framework.GameTestGenerator,pp
net.minecraft.gametest.framework.GameTestHelper,pq
net.minecraft.gametest.framework.GameTestHelper$1,pq$1
net.minecraft.gametest.framework.GameTestHelper$2,pq$2
net.minecraft.gametest.framework.GameTestHelper$3,pq$3
net.minecraft.gametest.framework.GameTestInfo,pr
net.minecraft.gametest.framework.GameTestListener,ps
net.minecraft.gametest.framework.GameTestRegistry,pt
net.minecraft.gametest.framework.GameTestRunner,pu
net.minecraft.gametest.framework.GameTestSequence,pv
net.minecraft.gametest.framework.GameTestSequence$Condition,pv$a
net.minecraft.gametest.framework.GameTestServer,pw
net.minecraft.gametest.framework.GameTestServer$1,pw$1
net.minecraft.gametest.framework.GameTestTicker,px
net.minecraft.gametest.framework.GameTestTimeoutException,py
net.minecraft.gametest.framework.GlobalTestReporter,pz
net.minecraft.gametest.framework.JUnitLikeTestReporter,qa
net.minecraft.gametest.framework.LogTestReporter,qb
net.minecraft.gametest.framework.MultipleTestTracker,qc
net.minecraft.gametest.framework.MultipleTestTracker$1,qc$1
net.minecraft.gametest.framework.ReportGameListener,qd
net.minecraft.gametest.framework.StructureUtils,qe
net.minecraft.gametest.framework.StructureUtils$1,qe$1
net.minecraft.gametest.framework.TeamcityTestReporter,qf
net.minecraft.gametest.framework.TestClassNameArgument,qg
net.minecraft.gametest.framework.TestCommand,qh
net.minecraft.gametest.framework.TestCommand$TestSummaryDisplayer,qh$a
net.minecraft.gametest.framework.TestFunction,qi
net.minecraft.gametest.framework.TestFunctionArgument,qj
net.minecraft.gametest.framework.TestReporter,qk
net.minecraft.gametest.framework.package-info,ql
net.minecraft.locale.Language,qm
net.minecraft.locale.Language$1,qm$1
net.minecraft.locale.package-info,qn
net.minecraft.nbt.ByteArrayTag,qo
net.minecraft.nbt.ByteArrayTag$1,qo$1
net.minecraft.nbt.ByteTag,qp
net.minecraft.nbt.ByteTag$1,qp$1
net.minecraft.nbt.ByteTag$Cache,qp$a
net.minecraft.nbt.CollectionTag,qq
net.minecraft.nbt.CompoundTag,qr
net.minecraft.nbt.CompoundTag$1,qr$1
net.minecraft.nbt.CompoundTag$2,qr$2
net.minecraft.nbt.DoubleTag,qs
net.minecraft.nbt.DoubleTag$1,qs$1
net.minecraft.nbt.EndTag,qt
net.minecraft.nbt.EndTag$1,qt$1
net.minecraft.nbt.FloatTag,qu
net.minecraft.nbt.FloatTag$1,qu$1
net.minecraft.nbt.IntArrayTag,qv
net.minecraft.nbt.IntArrayTag$1,qv$1
net.minecraft.nbt.IntTag,qw
net.minecraft.nbt.IntTag$1,qw$1
net.minecraft.nbt.IntTag$Cache,qw$a
net.minecraft.nbt.ListTag,qx
net.minecraft.nbt.ListTag$1,qx$1
net.minecraft.nbt.ListTag$2,qx$2
net.minecraft.nbt.LongArrayTag,qy
net.minecraft.nbt.LongArrayTag$1,qy$1
net.minecraft.nbt.LongTag,qz
net.minecraft.nbt.LongTag$1,qz$1
net.minecraft.nbt.LongTag$Cache,qz$a
net.minecraft.nbt.NbtAccounter,ra
net.minecraft.nbt.NbtAccounter$1,ra$1
net.minecraft.nbt.NbtIo,rb
net.minecraft.nbt.NbtIo$1,rb$1
net.minecraft.nbt.NbtOps,rc
net.minecraft.nbt.NbtOps$1,rc$1
net.minecraft.nbt.NbtOps$ByteListCollector,rc$a
net.minecraft.nbt.NbtOps$HeterogenousListCollector,rc$b
net.minecraft.nbt.NbtOps$HomogenousListCollector,rc$c
net.minecraft.nbt.NbtOps$InitialListCollector,rc$d
net.minecraft.nbt.NbtOps$IntListCollector,rc$e
net.minecraft.nbt.NbtOps$ListCollector,rc$f
net.minecraft.nbt.NbtOps$LongListCollector,rc$g
net.minecraft.nbt.NbtOps$NbtRecordBuilder,rc$h
net.minecraft.nbt.NbtUtils,rd
net.minecraft.nbt.NumericTag,re
net.minecraft.nbt.ShortTag,rf
net.minecraft.nbt.ShortTag$1,rf$1
net.minecraft.nbt.ShortTag$Cache,rf$a
net.minecraft.nbt.SnbtPrinterTagVisitor,rg
net.minecraft.nbt.StreamTagVisitor,rh
net.minecraft.nbt.StreamTagVisitor$EntryResult,rh$a
net.minecraft.nbt.StreamTagVisitor$ValueResult,rh$b
net.minecraft.nbt.StringTag,ri
net.minecraft.nbt.StringTag$1,ri$1
net.minecraft.nbt.StringTagVisitor,rj
net.minecraft.nbt.Tag,rk
net.minecraft.nbt.TagParser,rl
net.minecraft.nbt.TagType,rm
net.minecraft.nbt.TagType$1,rm$1
net.minecraft.nbt.TagType$2,rm$2
net.minecraft.nbt.TagType$StaticSize,rm$a
net.minecraft.nbt.TagType$VariableSize,rm$b
net.minecraft.nbt.TagTypes,rn
net.minecraft.nbt.TagVisitor,ro
net.minecraft.nbt.TextComponentTagVisitor,rp
net.minecraft.nbt.package-info,rq
net.minecraft.nbt.visitors.CollectFields,rr
net.minecraft.nbt.visitors.CollectToTag,rs
net.minecraft.nbt.visitors.FieldSelector,rt
net.minecraft.nbt.visitors.FieldTree,ru
net.minecraft.nbt.visitors.SkipAll,rv
net.minecraft.nbt.visitors.SkipAll$1,rv$1
net.minecraft.nbt.visitors.SkipFields,rw
net.minecraft.nbt.visitors.package-info,rx
net.minecraft.network.CipherBase,ry
net.minecraft.network.CipherDecoder,rz
